product_name;price;product_vat_rate;product_msr;product_characteristics;okpd2_code;okpd2_name;inn;country_code
Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;177.61000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;b86b5a551a60c636cebf2f310134770b;586
Бумага для регистрации электрокардиограмм/ Ленты диаграммные рулонные и складывающиеся для медицинских регистрирующих приборов по ТУ 17.12.14-004-22261422-2017 (Страна происхождения : Российская Федерация);34.85000000000;10%;Штука;"";17.12.14.142;Бумага диаграммная;44a368dab05ef25d0f64b56138f50a46;643
Оказание услуг теплоснабжения (январь);2300.86790000000;20%;Гигакалория;"";35.30.11.120;Энергия тепловая, отпущенная котельными;f08918b8496c912723160577eadef0c4;643
Набор реагентов для определения свободной ß-субъединицы хорионического  гонадотропина человека  «БРАМС св. ßХГЧ К-075»    Производитель:  «БРАМС ГмбХ»;44154.67000000000;10%;Набор;"";21.20.23.110;Реагенты диагностические;9a3b7742f56d77b695b7308fd40be20d;276
Блок бумажный для заметок сменный. Китай;22.00000000000;Без НДС;Штука;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;76fa64fc9e74497378a7a2ada3c476d1;156
Контейнер с пластиковой крышкой. Россия;158.15000000000;Без НДС;Штука;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;76fa64fc9e74497378a7a2ada3c476d1;643
Степлер Брошюровочный. Китай;543.01000000000;Без НДС;Штука;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;76fa64fc9e74497378a7a2ada3c476d1;156
Степлер для бумаг №10. Китай;23.98000000000;Без НДС;Штука;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;76fa64fc9e74497378a7a2ada3c476d1;156
Книга амбарная. Россия;26.78000000000;Без НДС;Штука;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;76fa64fc9e74497378a7a2ada3c476d1;643
Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;1.21000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;7b028e67b185e0eb99371b4323d47b0f;643
Крупа овсяная;40.68899988940;0%;Килограмм;"";10.61.32.111;Крупа овсяная;edfdc8a0da843819277406723354d192;643
Фасоль продовольственная;189.86219948410;0%;Килограмм;"";01.11.71.110;Зерно фасоли;edfdc8a0da843819277406723354d192;643
Масло подсолнечное рафинированное;93.71339974540;0%;Литр кубический дециметр;"";10.41.54.000;Масло подсолнечное и его фракции рафинированные, но не подвергнутые химической модификации;edfdc8a0da843819277406723354d192;643
Картридж NVP NV-054HM (1 шт. в упаковке);703.37000000000;20%;Упаковка;"";26.20.40.120;Элементы замены типовые устройств ввода и вывода;fd17b60c566b34ebbaedb780bf1fede4;643
Бланки форм учетной и отчетной документации;0.20000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;92a26bd3114840671cea3ac8b74eb250;643
Бланки форм учетной и отчетной документации;50.00000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;92a26bd3114840671cea3ac8b74eb250;643
Бланки форм учетной и отчетной документации;0.10000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;92a26bd3114840671cea3ac8b74eb250;643
Бланки форм учетной и отчетной документации;50.00000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;92a26bd3114840671cea3ac8b74eb250;643
Бланки форм учетной и отчетной документации;0.10000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;92a26bd3114840671cea3ac8b74eb250;643
Молоко питьевое;53.90000000000;0%;Литр кубический дециметр;Вид молока по способу обработки: Пастеризованное || Вид молока: Коровье;10.51.11;Молоко, кроме сырого;003ec06a5e77912b0ca9148352cc0b85;643
Набор реагентов для определения общей активности креатинкиназы кинетическим методом в сыворотке крови (КРЕАТИНКИНАЗА ДДС) по ТУ 21.20.23.110-012-48813770-2016, №10 211, «ДИАКОН-ДС», Россия, РУ №ФСР 2007/01438;5138.00000000000;Без НДС;Набор;Назначение: Для анализаторов открытого типа и ручной постановки;21.20.23.110;Реагенты диагностические;ea7e2cb8b86853e468201803fbca9ac0;643
Кабель SATA III;150.15000000000;Без НДС;Штука;"";26.20.40.190;Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки;5649af710b94100427d56768454c23c0;156
КПСТЭТнг(А)-HF 2х2х1,0;65.10000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КПСТТКПнг(А)-HF 2х2х2,5;423.70000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Труба гибкая армированная Dвнутр.=35 (57035);83.28000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КПСнг(А)-FRLS 1х2х0,75;12.78000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КСПВ 6х0,5;7.78000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Молния-220 ГРАНД Выход;456.71000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Сигнал 24-СИ (8шс);9154.00000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Сигнал 24-СИ (24шс);18905.00000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Астра-7 исп. РК;1569.12000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
БИРП-12/2,5XL;5377.98000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
БИРП-12/4,0XL;6672.47000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
СКАТ 1200И7 RACK;8557.00000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Держатель DN 7 мм полиамид черный (PAS07N);50.72000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Зажим кабельный с контргайкой D=5-10, IP68, PG11 (52700);19.68000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Кольцо резиновое уплотнительное для двустенной трубы, D=50 016050;8.87000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Переходник армированная труба-коробка D=40, IP65, 1и1/2 55140;159.90000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Тройник для двустенных труб, 90°, D=110, 020110;551.53000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КМ-О (4к*6,0)-IP66-120х120, четыре ввода;2156.36000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Коробка 120х80х50мм IP55 (53900);115.14000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Коробка TYCO 150х110х90 (67058);112.56000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Площадка под шлейф 20х10 (07-2420) (100шт);386.82000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Хомут 7,8x540 P6.6 черный (100 шт.) (25331);1022.24000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Хомут многоразовый, нейлон 8,0х200 мм, белый (уп 100 шт);303.43000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Хомут нейлон 2,5х60 мм, белый (уп 100 шт);16.93000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Е25-16 UGN10-025-11-16 коричнево-зеленый (100 шт);278.94000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
НГИ2 1,5-12 UTE10-D2-6-100 красный (100 шт);112.34000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Трубка термоусаживаемая 25,4/12,7мм, синий (2NF201254B);118.06000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
У05В (WYP10-16-05-05-44-N);544.60000000000;Без НДС;Штука;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КСБнг(А)-FRHF 4х2х0,8 (Спецкабель);154.00000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КПСВВнг(А)-LSLTx 4х2х0,5;38.18000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
КСПВ 10х0,4;12.74000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Труба жесткая оцинкованная D20x1x3000 (6008-20L3);154.04000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Труба жесткая оцинкованная D32x1,2x3000 (6008-32L3);304.62000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Труба жесткая ПВХ 2-х метровая тяжелая D=25, серая (62525);26.58000000000;Без НДС;Метр;"";43.21.10.140;Работы по монтажу систем пожарной сигнализации и охранной сигнализации;83253ddee8d63dd3bf66dcf7f3c92df0;643
Устройства для рентгенэндоваскулярных диагностических и лечебных процедур, включающих: ангиографию, ангиопластику, тромбэктомию и стентирование  Интродьюсер AVANTI+;1393.00000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;b4a30d26259f10856c0a79d8f5190f7c;188|372|484|840
Перчатки хирургические из полихлорпрена, неопудренные;230.00000000000;0%;Пара (2 шт.);"";22.19.60.111;Перчатки хирургические резиновые;0ae55a30ae0972dcd23d8e59c66175a3;643
Перчатки хирургические полиизопреновые, неопудренные;8.00000000000;0%;Пара (2 шт.);"";22.19.60.111;Перчатки хирургические резиновые;0ae55a30ae0972dcd23d8e59c66175a3;276
Лоток почкообразный, нержавейка тип 2 ЛММ – «МЕДИКОН» Российская Федерация;340.75000000000;Без НДС;Упаковка;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;e7b1ff5eb588c97360e216831b1b4c4e;643
Бутылочка для кормления младенцев, многоразового использования;262.40000000000;Без НДС;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;aa7df2f3b1b12164bb62112243e3dd9a;643
Лента х/б штрипочная черного цвета шир. 25 мм;9.00000000000;20%;Метр;"";22.29.21.000;Плиты, листы, пленка, лента и прочие плоские полимерные самоклеящиеся формы, в рулонах шириной не более 20 см;a4dd2f841aee34522a7f6792aeac06d5;643
Мех искусственный трикотажный с водоотталкивающей отделкой серого цвета, с вложением каникарона 30% и полиакрилонитрильных волокон 70% пов.пл. 1060 г/м2 длиной ворса 12 мм серого цвета шир. 150 см.;1050.00000000000;20%;Погонный метр;"";13.20.50.000;Мех искусственный тканый;a4dd2f841aee34522a7f6792aeac06d5;643
Катетер уретральный для однократного дренирования;11.50000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;5f778962c1190dcc2afde80faf511a01;156
Российская Федерация Рег уд №РЗН 2018/7245 от 01.02.2021 г «Шприцы инъекционные трехкомпонентные однократного применения стерильные с иглами и без игл по ТУ 32.50.13-001-29448738-2017- в вариантах исполнения: Шприц инъекционный трехкомпонентный однократного применения стерильный типа Луер, номинальной вместимостью 2 мл, с иглой: 23G х 1 1/4 (0,6 х 30 мм);3.00000000000;10%;Штука;"";32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;9754067021d931af93d9b6315006192b;643
Российская Федерация Рег уд №РЗН 2018/7245 от 01.02.2021 г «Шприцы инъекционные трехкомпонентные однократного применения стерильные с иглами и без игл по ТУ 32.50.13-001-29448738-2017- в вариантах исполнения: Шприц инъекционный трехкомпонентный однократного применения стерильный типа Луер, номинальной вместимостью 5 мл, с иглой: 22G х 1 1/2 (0,7 х 40 мм).;3.00000000000;10%;Штука;"";32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;9754067021d931af93d9b6315006192b;643
Кабель силовой с пластмассовой изоляцией низкого напряжения тип 6;456.95000000000;Без НДС;Метр;"";27.32.13.111;Кабели силовые с медной жилой на напряжение до 1 кВ;031866935c437c8c88f953ed8861157c;643
Кабель силовой с пластмассовой изоляцией низкого напряжения тип 5;339.07000000000;Без НДС;Метр;"";27.32.13.111;Кабели силовые с медной жилой на напряжение до 1 кВ;031866935c437c8c88f953ed8861157c;643
Электроэнергия;5527.63819000000;20%;Мегаватт-час 1000 киловатт-часов;"";35.13.10.000;Услуги по распределению электроэнергии;96724c404b334b2879e1cf89d63e4f9a;643
Крупа пшеничная (Страна происхождения : Россия);27.00000000000;Без НДС;Килограмм;Вид крупы: Полтавская || Номер крупы: Средняя № 3;10.61.31.110;Крупа из пшеницы;d3900efe304e18aeba06431d8edc8ada;643
Салфетка антисептическая, спиртовая, 11х12,5см;1.65000000000;10%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;a1972abb9bc921aa3fdb00669eaa00ff;643
Общий холестерин ИВД, набор, ферментный спектрофотометрический анализ (Для имеющегося автоматического биохимического анализатора Mindray BS-200E);1104.33000000000;10%;Набор;Назначение: Для  анализаторов серии BS;21.20.23.110;Реагенты диагностические;0d2da158dd4341d499af878b3556c9f8;156
Крупа пшеничная;77.16000000000;Без НДС;Килограмм;Номер крупы: Крупная № 1 || Упаковка: фасованная || Вид крупы: Полтавская;10.61.31.110;Крупа из пшеницы;7889259ecd83ce3a4e3c1547b6321eec;643
Комплект противоэпидемический медицинский;198.90000000000;Без НДС;Штука;"";32.99.11.199;Средства индивидуальной защиты прочие, не включенные в другие группировки;650647b2e9c91f29847b8f93b30ceb3e;643
Окружающий мир. Рабочая тетрадь. 1 класс. В 2 частях. Часть 1;190.30000000000;10%;Штука;"";58.11.12.000;Книги печатные профессиональные, технические и научные;7403de10a7d9337677da1cfdab364bbb;""
Сборник задач по физике. 7-9 классы;269.50000000000;10%;Штука;"";58.11.12.000;Книги печатные профессиональные, технические и научные;7403de10a7d9337677da1cfdab364bbb;""
Физическая культура. 8-9 класс. Учебник;565.40000000000;10%;Штука;"";58.11.12.000;Книги печатные профессиональные, технические и научные;7403de10a7d9337677da1cfdab364bbb;""
Энтеральное питание для пациентов с острой и хронической печеночной недостаточностью;725.39000000000;Без НДС;Штука;"";10.86.10.940;Продукция пищевая энтерального питания;01113af8cafd171bfed8dfdac13d9c8d;276
Специализированная жидкая смесь для энтерального питания методом сипинга;276.28000000000;Без НДС;Штука;"";10.86.10.940;Продукция пищевая энтерального питания;01113af8cafd171bfed8dfdac13d9c8d;276
Скрепки 50мм;45.00000000000;Без НДС;Упаковка;"";25.99.29.190;Изделия прочие из недрагоценных металлов, не включенные в другие группировки;fc6219ae77176ce94ed9227ebb859d89;643
Зажим 15 мм;18.00000000000;Без НДС;Упаковка;"";22.29.25.000;Принадлежности канцелярские или школьные пластмассовые;fc6219ae77176ce94ed9227ebb859d89;156
Закладки самоклеющиеся цветные бумажные;70.00000000000;Без НДС;Упаковка;"";17.23.11.150;Бумага клейкая или гуммированная;fc6219ae77176ce94ed9227ebb859d89;156
Стержень синий 1мм;3.00000000000;Без НДС;Штука;"";22.29.29.190;Изделия пластмассовые прочие, не включенные в другие группировки;fc6219ae77176ce94ed9227ebb859d89;156
История. История России. 10 класс. Базовый и углублённый уровни. В 3-х ч. Ч. 1 Горинов М.М., Данилов А.А., Моруков М.Ю.,  и др.;202.40000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
История России 8 класс . В 2-х ч. Ч.2;216.70000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Окружающий мир. 2 класс. В 2-х ч. Ч. 2. Боголюбов Л. Н., Лазебникова А. Ю., Матвеев А. И. и др.;397.10000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Литература. 10 класс. В 2-х ч. Ч. 2  Коровин В. И., Вершинина Н. Л., Капитанова Л. А. и др. / Под.ред. Коровина В. И.;466.40000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Обществознание. 6 класс Боголюбов Л. Н., Виноградова Н. Ф., Городецкая Н. И. и др.;496.10000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Английский язык. 11 класс.*Афанасьева О. В., Дули Д. ., Михеева И. В. и др.;679.80000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Русский язык. Рабочая тетрадь. 4 класс. В 2-х ч. Ч. 1. В.П.Канакина Климанова Л. Ф., Бабушкина Т. В.;131.01000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Русский язык. 2 класс. В 2-х ч. Ч. 2  Канакина В. П., Горецкий В. Г.;416.90000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Воронцов-Вельяминов Б.А., Страут Е.К. Астрономия. 10-11 классы. Учебник;437.80000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Щипцы хирургические для мягких тканей, в форме пинцета, многоразового использования;42539.00000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;da470f993674e710599359edab68919a;276
Крючок/шпатель/манипулятор внутриглазной, многоразового использования;2399.70000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;da470f993674e710599359edab68919a;156|586|643|826
Толкатель ИОЛ;2416.00000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;22bfa10be0fc1f7e5845fbb5770c637c;643
Тушки цыплят-бройлеров охлажденные первый сорт;146.00000000000;Без НДС;Килограмм;"";10.12.10.110;Мясо кур, в том числе цыплят (включая цыплят-бройлеров) охлажденное;7e0fe946367dbef0395b33cf585cf7d4;643
Изделия макаронные;101.48000000000;Без НДС;Килограмм;Изделие быстрого приготовления: Да || Вид сырья: Пшеничная мука || Группа макаронных изделий из пшеничной муки: В || Сорт макаронных изделий из пшеничной муки: Высший || Вид изделия макаронного: Изделие макаронное фигурное;10.73.11;Изделия макаронные и аналогичные мучные изделия;e3870893b5767a75644c20a45291ccba;643
Информатика. 5 класс. Учебник Босова Л.Л., Босова А.Ю. Информатика. 5 класс;712.25000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Физика. 7 класс. Учебник Перышкин И.М.,Иванов А.И. Физика. 7 класс;577.50000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Алексеев А.И., Николина В.В., Липкина Е.К. и др. География. 7 класс. Учебник;632.50000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Александрова О.М., Кузнецова М.И., Романова В.Ю., Рябинина Л.А., Соколова О.В. Литературное чтение на родном русском языке. 3 класс. Учебное пособие;563.75000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Литература. 10 класс. В 2-х частях. Ч. 1 Лебедев Ю.В. Литература (в 2 частях). 10 класс;511.50000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Набор реагентов;1697.67000000000;Без НДС;Набор;"";20.59.52.199;Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки;d66f0c5e0716becf28caef97f7c934fe;643
Набор реагентов;1442.00000000000;Без НДС;Набор;"";21.10.60.196;Препараты диагностические (реагенты) микробного и вирусного происхождения  наборы диагностические;d66f0c5e0716becf28caef97f7c934fe;643
байка хлопчатобумажная;225.00000000000;20%;Погонный метр;"";13.20.20.115;Ткани хлопчатобумажные одежные;4384dfbda689c57d86fee0e03be9da24;643
Генератор (УАЗ, ГАЗ);8418.00000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;7fa8de721bfc0a6e33b5ae70ca1e4a18;643
Молоко сгущенное;149.67000000000;10%;Килограмм;Наличие вкусовых компонентов: Нет || Вид продукта: Молоко сгущенное с сахаром || Вид продукта по массовой доле жира: Цельный;10.51.51;Молоко и сливки, сгущенные или с добавками сахара или других подслащивающих веществ, не сухие;95a68f25fab67f8c591af88c17ca09b3;643
Говядина замороженная;358.00000000000;Без НДС;Килограмм;Наименование отруба: Тазобедренный без голяшки бескостный || Общие требования: Товар по показателям качества и безопасности должен соответствовать требованиям ГОСТ 31797-2012 «Мясо. Разделка говядины на отрубы. Технические условия» или другим техническим документам с показателями качества и безопасности, не ниже указанных для данного товара || Вид мяса по способу разделки: Отруб || Категория: первая || Вид мяса по способу обработки: Бескостное;10.11.31.110;Говядина замороженная;bdaf6a64b0e9d57beccc8d705d5ba249;643
Услуги по организации сбалансированного питания (дети инвалиды с 5 по 11 класс);71.40000000000;Без НДС;Дето-день;"";56.29.19.000;Услуги по обеспечению питанием, осуществляемые по договору, прочие;49dcd71b3455ca0f2ea6ccf5992e4f01;643
скобы;20.00000000000;20%;Штука;"";25.99.23.000;Детали для скоросшивателей или папок, канцелярские зажимы и аналогичные канцелярские изделия и скобы в виде полос из недрагоценных металлов;6302bd24030e30bc7af910e19097dbec;643
Рыба трескообразная мороженая;160.87000000000;10%;Килограмм;Вид разделки: Потрошеная обезглавленная || Сорт рыбы, не ниже: Первый || Вид рыбы: Минтай;10.20.13.120;Рыба морская мороженая;012dc8f9fa944550e29a9cb13da059fa;643
Сердце свиное замороженное. Без льда и снега, повторной заморозки.;220.90000000000;0%;Килограмм;Вид субпродукта: Сердце;10.11.32.140;Субпродукты пищевые свиные замороженные;fb4eb73ec0063d006d3e9de15f449207;643
Крупа ячневая;35.42000000000;Без НДС;Килограмм;Номер крупы: 3;10.61.32.115;Крупа ячневая;efacb75b9e05088c22d94e68538d6484;643
Крупа гречневая;83.14000000000;Без НДС;Килограмм;Вид крупы: Ядрица (непропаренная) || Сорт, не ниже: Первый;10.61.32.113;Крупа гречневая;efacb75b9e05088c22d94e68538d6484;643
Раствор низкой ионной силы модифицированный ID-Diluent 2 для приготовления суспензий эритроцитов для ручного и автоматического методов, 10х60х700 мкл/уп. Швейцария/ Швейцарская Конфедерация;11.44000000000;10%;Флакон;"";21.20.23.110;Реагенты диагностические;3bc946c58bfa21c55bf8096d23e34e28;756
ID ДиаКлон ABO/D + перекрестная реакция(IDDiaClonABO/D + ReverseGroupingforpatients), фасовка 1344 шт/уп Швейцария/ Швейцарская Конфедерация;234.68000000000;10%;Штука;"";21.20.23.110;Реагенты диагностические;3bc946c58bfa21c55bf8096d23e34e28;756
Набор стандартных эритроцитов ID-DiaCell I-II-III для скрининга антител (ID-DiaCell I-II-III), 3х10мл /1 уп., в составе по РУ № РЗН 2021/15362 от 21.09.2021г. Швейцария/ Швейцарская Конфедерация;4804.67000000000;10%;Набор;Назначение: Для ручной постановки и анализаторов открытого типа;21.20.23.110;Реагенты диагностические;3bc946c58bfa21c55bf8096d23e34e28;756
Снежок;62.59000000000;Без НДС;Литр кубический дециметр;"";10.51.52.900;Продукты кисломолочные прочие, не включенные в другие группировки;c296eb2bf09fe61ad9d7d8dea8a5ba88;643
Крупа ячневая, весовая. Фасовка 40 кг. Россия;30.00000000000;0%;Килограмм;Номер крупы: 2;10.61.32.115;Крупа ячневая;e87aa794345a1a268bf82e2815d295f5;643
Крупа перловая, весовая.  Фасовка  50 кг. Россия;29.00000000000;0%;Килограмм;Номер крупы: 2;10.61.32.116;Крупа перловая;e87aa794345a1a268bf82e2815d295f5;643
Мясо сельскохозяйственной птицы охлажденное для детского питания;193.80000000000;Без НДС;Килограмм;Вид мяса по способу разделки: Тушка || Наименование мяса птицы: Цыплята-бройлеры || Сорт: Первый;10.12.10.170;Мясо сельскохозяйственной птицы охлажденное для детского питания;318a669870d920d9f62139d6fe0b4cd0;643
Устройство для ангиопластики. Катетер внутрисосудистый для экстракции тромбов Hunter;14500.00000000000;Без НДС;Штука;Длина катетера: 140 || Область применения: Коронарные или периферические сосуды, включая аутовенозные шунты || Дополнительные характеристики: Информация указана в Разделе «Техническое задание» аукционной документации;32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;5b88b10d899d4c9f7043177b6e7c35fa;724
Соль пищевая;16.00000000000;10%;Килограмм;"";10.84.30.130;Соль пищевая поваренная йодированная;42bc079fc5128a38e13935d83a6af809;112|643
